11.08.2019 12:00:00;Карта сбербанка;БытТехника;Отвёртка в крепеже;90,00
11.04.2019 10:55:03;Карта сбербанка;Аптека лекарства;Зиртек;287,00
22.03.2021 12:00:00;Деньги в столе;Дети;Английский;1 000,00
24.06.2019 12:00:00;Деньги в столе;Одежда;Очки;300,00
14.12.2019 12:00:00;Деньги в столе;Дети;Английский;700,00
26.10.2020 12:00:00;МТСБанк;Обеды;;117,00
13.11.2020 12:00:00;Карта сбербанка;Подарки;Коврик Свете;285,60
17.05.2021 12:00:00;Деньги в столе;Дети;Английский;351,00
12.04.2021 12:00:00;МТСБанк;Обеды;;51,97
11.04.2019 10:55:03;Карта сбербанка;Продукты;К чаю;264,22
19.09.2020 12:00:00;Деньги в столе;Дети;Английский;1 050,00
10.08.2019 12:00:00;Карта сбербанка;Продукты;КБ;458,73
11.09.2019 12:00:00;Карта сбербанка;Продукты;КБ;242,86
27.09.2019 12:00:00;Карта сбербанка;Продукты;КБ;171,96
12.04.2019 12:00:00;Карта сбербанка;Продукты;КБ;232,86
14.05.2019 12:00:00;Карта сбербанка;Продукты;КБ;119,89
24.07.2019 12:00:00;Карта сбербанка;Стройматериалы на гараж;Левша;560,00
09.07.2020 12:00:00;Карта сбербанка;Разное хобби;Держатели для удочки;495,00
12.04.2019 12:00:00;Карта сбербанка;Продукты;Курица;499,00
12.04.2019 12:00:00;Карта сбербанка;Ремонт авто;краска на машину;198,00
13.04.2019 12:00:00;Карта сбербанка;Хозтовары;средство от муравьев;56,00
15.04.2019 10:20:20;Карта сбербанка;Ништяки;Наклейка;136,00
15.04.2019 10:20:20;Карта сбербанка;Стройматериалы на гараж;Полочка;373,00
15.04.2019 10:20:20;Карта сбербанка;Хозтовары;Фумитокс;280,00
15.04.2019 10:20:20;Карта сбербанка;Продукты;Еда в гараж;35,95
16.04.2019 16:43:04;Карта сбербанка;Стройматериалы на гараж;розетки;204,00
13.01.2021 12:00:00;Карта сбербанка;Подарки;Подарок Диме шашки;723,00
31.03.2020 12:00:00;Карта сбербанка;Продукты;Вкусный дом;1 247,00
16.04.2019 16:43:04;Карта сбербанка;Стройматериалы на гараж;Таймер розетки;1 050,00
16.04.2019 16:43:04;Карта сбербанка;Обеды;пирожок;49,00
16.04.2019 16:43:04;Карта сбербанка;Продукты;Чай;59,89
16.04.2019 16:43:04;Карта сбербанка;Стройматериалы на гараж;Провод для удлиннителя;210,00
17.04.2019 12:08:14;Карта сбербанка;Продукты;Потратил не помню куда;346,00
17.04.2019 12:08:14;Карта сбербанка;БытТехника;Кран на кухню;1 955,00
17.04.2019 12:08:14;Карта сбербанка;Продукты;КБ;445,65
26.08.2019 12:00:00;Карта сбербанка;Хозтовары;Удача;449,50
17.04.2019 12:08:14;Карта сбербанка;Продукты;К чаю;111,00
22.07.2019 16:37:27;МТСБанк;Разное хобби;Аренда лодки;100,00
17.04.2019 12:08:14;Карта сбербанка;Продукты;Смак;268,46
17.04.2020 12:00:00;Карта сбербанка;Содержание авто;ТО;500,00
17.04.2019 12:08:14;Карта сбербанка;БытТехника;Лампочки Тёще;330,00
11.07.2019 12:00:00;Карта сбербанка;Разное хобби;На рыбалку;590,00
16.07.2019 12:00:00;Карта сбербанка;Продукты;КБ;212,66
17.04.2019 12:08:14;Карта сбербанка;Продукты;ИП Корендюк;119,70
18.04.2019 13:42:58;Карта сбербанка;БытТехника;Фитинги на кран;426,00
31.05.2019 12:00:00;Карта сбербанка;Продукты;КБ;214,89
18.07.2019 12:00:00;Карта сбербанка;Продукты;КБ;732,50
18.04.2019 13:42:58;Конверт на вклад;БытТехника;Телек;11 000,00
30.11.2021 12:00:00;Деньги в столе;Свете;Отдал Вере Алексеевне за опломбировку счётчика;200,00
19.04.2019 12:00:00;Карта сбербанка;Продукты;Красное и Белое;79,96
15.03.2021 12:00:00;Карта сбербанка;Свете;;2 000,00
19.04.2019 12:00:00;Карта сбербанка;Продукты;Смак;91,00
26.09.2019 12:00:00;Карта сбербанка;Продукты;Смак;42,00
13.05.2019 12:00:00;Карта сбербанка;Продукты;Смак;104,94
18.09.2019 12:00:00;Карта сбербанка;Продукты;СМАК;65,00
14.05.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;204,95
20.04.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;15,99
20.04.2019 12:00:00;Карта сбербанка;Продукты;Красное и Белое;89,89
21.04.2019 12:00:00;Конверт на вклад;БытТехника;Крепление для телевизора;1 000,00
31.05.2019 12:00:00;Карта сбербанка;Продукты;Магнит;174,35
18.07.2019 12:00:00;Карта сбербанка;Продукты;Магнит;234,00
13.11.2019 21:31:10;Карта сбербанка;БытТехника;Конвектор в гараж;1 271,00
05.06.2020 12:00:00;Карта сбербанка;Разное хобби;;261,00
21.04.2019 12:00:00;Карта сбербанка;Продукты;Магнит;204,60
11.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;436,50
27.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;49,90
21.04.2019 12:00:00;Карта сбербанка;Инструмент;Транзисторы для Сварочника;195,00
21.04.2019 12:00:00;Карта сбербанка;БытТехника;Анкеры для крепления телевизора;42,00
22.07.2019 16:37:27;Карта сбербанка;Подарки;Подарок Вере Алексеевне;1 110,55
22.04.2019 12:00:00;Карта сбербанка;Продукты;Смак;78,28
11.07.2019 12:00:00;Карта сбербанка;Продукты;Смак;213,29
12.02.2020 12:00:00;Карта сбербанка;Свете;;50,00
16.05.2019 12:00:00;Карта сбербанка;Продукты;Смак;89,96
17.06.2019 12:00:00;Карта сбербанка;Продукты;Смак;127,09
24.04.2019 17:00:52;Карта сбербанка;Хозтовары;Резинки;79,00
24.04.2019 17:00:52;Карта сбербанка;Ништяки;Наклейка на тойоту;100,00
23.04.2020 0:00:00;Карта сбербанка;Бензин;;999,81
12.08.2021 12:22:43;Альфа карта;Содержание авто;Масло на Тойоту;880,00
13.02.2021 0:00:00;Карта сбербанка;Бензин;;1 297,50
15.05.2019 12:00:00;Карта сбербанка;Продукты;Колбаса;309,10
24.04.2019 17:00:52;Деньги в столе;Свете;На яйца;500,00
25.04.2019 16:38:23;Карта сбербанка;Содержание авто;Техосмотр на тойоту;500,00
10.01.2020 18:48:53;Карта сбербанка;Хозтовары;;70,00
26.11.2019 19:59:30;Карта сбербанка;Ремонт авто;Масло на тойоту;495,00
25.04.2019 16:38:23;Карта сбербанка;Содержание авто;Осаго на тойоту;3 202,57
03.06.2021 20:43:16;Альфа карта;Хозтовары;Ополаскиватель для рта;129,99
25.04.2019 16:38:23;Карта сбербанка;Продукты;СМАк;191,28
08.10.2021 12:00:00;Карта сбербанка;Ништяки;Стул походный;2 250,00
26.04.2019 13:21:20;МТСБанк;Содержание авто;Аккумулятор;3 000,00
27.04.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;970,54
20.10.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;988,04
06.06.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;44,99
10.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;99,80
12.06.2020 12:00:00;Карта сбербанка;Разное хобби;;120,00
27.04.2019 12:00:00;Карта сбербанка;Ремонт авто;Предохранитель Тойота;160,00
17.07.2019 12:00:00;Карта сбербанка;Продукты;Магнит;198,90
18.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;132,00
19.09.2019 12:00:00;Карта сбербанка;Продукты;Магнит;76,42
26.05.2020 12:00:00;Карта сбербанка;Дети;Штакетник на домик;135,00
27.04.2019 12:00:00;МТСБанк;Бензин;;874,00
13.06.2019 12:00:00;Карта сбербанка;Продукты;Майонез и сыр;288,46
27.04.2019 12:00:00;Конверт на вклад;Свете;На Продукты;1 000,00
29.04.2019 12:00:00;Карта сбербанка;Аптека лекарства;;300,00
20.07.2020 12:00:00;Карта сбербанка;Аптека лекарства;;277,20
29.04.2019 12:00:00;МТСБанк;Продукты;;566,00
08.10.2020 12:00:00;МТСБанк;Продукты;;159,99
30.04.2019 12:00:00;Карта сбербанка;БытТехника;Наушники;2 589,63
29.10.2019 0:00:00;Деньги в столе;Дети;Английский;350,00
30.04.2019 12:00:00;МТСБанк;Продукты;Сосиски;192,70
05.02.2020 12:00:00;Деньги в столе;Продукты;;200,00
30.04.2019 12:00:00;МТСБанк;Продукты;Мясо;1 250,00
01.05.2019 12:00:00;Карта сбербанка;Ремонт авто;Вольтметр;105,13
02.05.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;461,93
18.05.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;195,98
25.10.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;374,33
02.05.2019 12:00:00;Карта сбербанка;Хозтовары;Батарейки;81,00
02.05.2019 12:00:00;Конверт на вклад;Бензин;;500,00
13.03.2020 0:00:00;Карта сбербанка;Продукты;;682,38
04.05.2019 12:34:07;Карта сбербанка;Продукты;Печенье;168,91
04.05.2019 12:34:07;Карта сбербанка;Продукты;Пятерочка;256,07
04.05.2019 12:34:07;МТСБанк;Продукты;Магнит;312,06
09.10.2020 12:00:00;МТСБанк;Содержание авто;;60,00
25.10.2020 12:00:00;МТСБанк;Содержание авто;;130,00
04.05.2019 12:34:07;МТСБанк;Продукты;Смак колбаса;464,89
04.05.2019 12:34:07;МТСБанк;Продукты;КБ;192,00
07.05.2019 12:00:00;МТСБанк;Свете;Билет в ЕКБ;380,00
15.06.2019 12:00:00;МТСБанк;Продукты;Пятерочка;221,16
08.07.2019 11:19:11;МТСБанк;Хозтовары;Саморезы;88,06
25.01.2020 12:00:00;Деньги в столе;Одежда;Подстригся;150,00
07.05.2019 12:00:00;МТСБанк;Продукты;СМАК;265,08
07.05.2019 12:00:00;Конверт на вклад;Свете;Билет обратно;500,00
09.05.2019 12:00:00;Карта сбербанка;Бензин;;499,80
19.12.2019 12:00:00;Карта сбербанка;Бензин;;493,00
27.06.2019 12:00:00;Карта сбербанка;Продукты;СМАК;234,03
04.08.2019 8:27:38;Карта сбербанка;Продукты;Райт в ЕКБ;164,45
10.05.2019 12:00:00;Карта сбербанка;Свете;;1 000,00
19.06.2019 12:00:00;Карта сбербанка;Продукты;СМАК;471,50
10.05.2019 12:00:00;Карта сбербанка;Продукты;Птица;280,30
17.10.2020 12:00:00;МТСБанк;Одежда;Свете и Ане одежда;2 160,00
10.05.2019 12:00:00;Карта сбербанка;Продукты;Фарш;679,50
11.05.2019 12:00:00;Карта сбербанка;Продукты;КБ;214,89
26.03.2020 12:00:00;Карта сбербанка;Продукты;КБ;453,21
06.07.2019 12:00:00;Карта сбербанка;Продукты;КБ;118,98
12.05.2019 10:07:24;Карта сбербанка;Аптека лекарства;;298,00
10.07.2019 12:00:00;Карта сбербанка;Разное хобби;Веревка для лодки;135,00
09.07.2019 15:10:35;Карта сбербанка;Разное хобби;Рыбалка;322,00
24.07.2019 12:00:00;Карта сбербанка;Продукты;Магнит;523,20
09.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;61,80
25.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;176,80
11.06.2020 12:00:00;Карта сбербанка;Разное хобби;;35,00
13.05.2019 12:00:00;Карта сбербанка;Продукты;Магнит;24,90
29.05.2019 12:00:00;Карта сбербанка;Продукты;Магнит;184,62
01.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;170,10
25.02.2020 12:00:00;Карта сбербанка;Продукты;Магнит;176,70
15.05.2019 12:00:00;Карта сбербанка;Продукты;Горчица;31,00
15.05.2019 12:00:00;Карта сбербанка;Аптека лекарства;Цитрин;165,00
18.11.2021 12:00:00;Альфа карта;Продукты;;619,97
02.11.2021 12:00:00;Альфа карта;Продукты;;398,73
01.10.2021 12:00:00;Альфа карта;Продукты;;205,75
13.07.2021 12:00:00;Альфа карта;Продукты;;936,75
26.05.2021 12:00:00;Альфа карта;Продукты;;21,89
16.05.2019 12:00:00;Карта сбербанка;Продукты;Тоже смак;298,70
18.05.2019 12:00:00;Карта сбербанка;Продукты;КБ;99,99
05.07.2019 12:00:00;Карта сбербанка;Продукты;КБ;469,16
22.08.2019 12:00:00;Карта сбербанка;Продукты;КБ;102,99
